Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-03 13:00:00-03:00,158.35157775878906,158.8842315673828,157.74630737304688,158.3344268798828,0,0.0,0.0
2024-01-03 14:00:00-03:00,158.38304138183594,158.4516143798828,156.20989990234375,156.3558349609375,0,0.0,0.0
2024-01-03 15:00:00-03:00,156.38104248046875,156.53717041015625,154.49026489257812,154.49026489257812,0,0.0,0.0
2024-01-03 16:00:00-03:00,154.39825439453125,156.37307739257812,154.39825439453125,156.1920928955078,1525152,0.0,0.0
2024-01-03 17:00:00-03:00,156.2508544921875,157.3699951171875,156.17153930664062,156.70957946777344,1371472,0.0,0.0
2024-01-03 18:00:00-03:00,156.71878051757812,157.16067504882812,156.48233032226562,157.05908203125,1166704,0.0,0.0
2024-01-03 19:00:00-03:00,157.0205535888672,157.0205535888672,155.62423706054688,156.1068115234375,0,0.0,0.0
2024-01-03 20:00:00-03:00,156.15513610839844,156.15513610839844,154.44813537597656,154.5570526123047,0,0.0,0.0
2024-01-03 21:00:00-03:00,154.58999633789062,155.80465698242188,154.4926300048828,155.19032287597656,0,0.0,0.0
2024-01-03 22:00:00-03:00,155.19032287597656,155.48431396484375,154.02505493164062,154.07315063476562,0,0.0,0.0
2024-01-03 23:00:00-03:00,154.07151794433594,155.74913024902344,154.07151794433594,154.60240173339844,2308208,0.0,0.0
2024-01-04 00:00:00-03:00,154.56695556640625,154.7604217529297,154.36097717285156,154.55397033691406,113328,0.0,0.0
2024-01-04 01:00:00-03:00,154.5504150390625,154.63706970214844,153.84988403320312,153.84988403320312,553328,0.0,0.0
2024-01-04 02:00:00-03:00,153.83905029296875,154.3131561279297,153.71478271484375,154.01889038085938,312496,0.0,0.0
2024-01-04 03:00:00-03:00,154.07630920410156,154.29100036621094,153.23915100097656,153.2437744140625,0,0.0,0.0
2024-01-04 04:00:00-03:00,153.260498046875,154.09976196289062,151.17303466796875,153.26617431640625,7944880,0.0,0.0
2024-01-04 05:00:00-03:00,153.59617614746094,154.294921875,152.565673828125,154.11587524414062,8574176,0.0,0.0
2024-01-04 06:00:00-03:00,154.1012725830078,155.31210327148438,153.62583923339844,155.31044006347656,6787472,0.0,0.0
2024-01-04 07:00:00-03:00,155.34942626953125,156.0274658203125,154.5150146484375,156.0274658203125,3197904,0.0,0.0
2024-01-04 08:00:00-03:00,156.12991333007812,158.35797119140625,156.12991333007812,157.34361267089844,6581488,0.0,0.0
2024-01-04 09:00:00-03:00,157.36334228515625,157.8633270263672,156.64846801757812,157.37164306640625,0,0.0,0.0
2024-01-04 10:00:00-03:00,157.20013427734375,158.74424743652344,157.0567626953125,158.679931640625,0,0.0,0.0
2024-01-04 11:00:00-03:00,158.68910217285156,161.7270965576172,158.52093505859375,161.7270965576172,1175280,0.0,0.0
2024-01-04 12:00:00-03:00,161.78724670410156,162.37579345703125,160.86758422851562,162.37579345703125,2171360,0.0,0.0
2024-01-04 13:00:00-03:00,162.383056640625,163.84642028808594,162.3769989013672,163.3981475830078,2661616,0.0,0.0
2024-01-04 14:00:00-03:00,163.4851837158203,163.83883666992188,162.31930541992188,162.5662384033203,2306544,0.0,0.0
2024-01-04 15:00:00-03:00,162.60385131835938,163.13417053222656,162.52406311035156,163.13417053222656,0,0.0,0.0
2024-01-04 16:00:00-03:00,163.11282348632812,164.6397705078125,163.10472106933594,163.7349395751953,568080,0.0,0.0
2024-01-04 17:00:00-03:00,163.7410125732422,164.29708862304688,163.61618041992188,163.82872009277344,375936,0.0,0.0
2024-01-04 18:00:00-03:00,163.81809997558594,164.48812866210938,163.38014221191406,164.46340942382812,358336,0.0,0.0
2024-01-04 19:00:00-03:00,164.45103454589844,164.61985778808594,161.7473602294922,162.7024688720703,3919424,0.0,0.0
2024-01-04 20:00:00-03:00,162.55331420898438,164.72821044921875,162.12698364257812,164.72821044921875,2652352,0.0,0.0
2024-01-04 21:00:00-03:00,164.68356323242188,164.77833557128906,163.03004455566406,163.14157104492188,4327312,0.0,0.0
2024-01-04 22:00:00-03:00,163.1243896484375,163.1712646484375,160.00009155273438,161.26690673828125,4621824,0.0,0.0
2024-01-04 23:00:00-03:00,161.25221252441406,161.39266967773438,160.30465698242188,160.30465698242188,19280,0.0,0.0
2024-01-05 00:00:00-03:00,160.35165405273438,161.23342895507812,160.35165405273438,160.43768310546875,1561552,0.0,0.0
2024-01-05 01:00:00-03:00,160.43817138671875,161.23291015625,159.52687072753906,160.9654998779297,3206352,0.0,0.0
2024-01-05 02:00:00-03:00,160.89418029785156,161.56463623046875,160.47509765625,160.5009765625,230864,0.0,0.0
2024-01-05 03:00:00-03:00,160.52500915527344,160.53688049316406,158.54713439941406,158.6985626220703,441008,0.0,0.0
2024-01-05 04:00:00-03:00,158.67868041992188,159.99908447265625,158.54661560058594,159.4109649658203,0,0.0,0.0
2024-01-05 05:00:00-03:00,159.3695068359375,162.1910858154297,159.2581329345703,162.1910858154297,0,0.0,0.0
2024-01-05 06:00:00-03:00,162.1581268310547,164.01708984375,162.1581268310547,163.85775756835938,0,0.0,0.0
2024-01-05 07:00:00-03:00,163.9508514404297,164.03846740722656,161.4083251953125,161.4083251953125,232880,0.0,0.0
2024-01-05 08:00:00-03:00,161.13613891601562,161.3172149658203,158.8343963623047,159.0789031982422,0,0.0,0.0
2024-01-05 09:00:00-03:00,159.1148681640625,159.94625854492188,158.98138427734375,159.0054931640625,0,0.0,0.0
2024-01-05 10:00:00-03:00,158.9909210205078,160.17640686035156,158.9494171142578,159.81570434570312,0,0.0,0.0
2024-01-05 11:00:00-03:00,159.7965545654297,160.35108947753906,158.37484741210938,158.37484741210938,0,0.0,0.0
2024-01-05 12:00:00-03:00,158.3301544189453,159.01205444335938,158.03553771972656,158.56581115722656,0,0.0,0.0
2024-01-05 13:00:00-03:00,158.8649444580078,160.94635009765625,158.8649444580078,160.5919952392578,0,0.0,0.0
2024-01-05 14:00:00-03:00,160.4881134033203,160.49468994140625,157.77923583984375,158.04257202148438,0,0.0,0.0
2024-01-05 15:00:00-03:00,157.99778747558594,158.13153076171875,157.42625427246094,157.7797088623047,1750944,0.0,0.0
2024-01-05 16:00:00-03:00,157.7911376953125,157.79412841796875,156.29576110839844,156.37425231933594,0,0.0,0.0
2024-01-05 17:00:00-03:00,156.36329650878906,156.36329650878906,154.7163848876953,155.59205627441406,1964544,0.0,0.0
2024-01-05 18:00:00-03:00,155.6021270751953,156.99169921875,155.3968048095703,156.9647674560547,368976,0.0,0.0
2024-01-05 19:00:00-03:00,156.97499084472656,157.22994995117188,156.09974670410156,156.43417358398438,0,0.0,0.0
2024-01-05 20:00:00-03:00,156.47808837890625,157.38771057128906,155.5896453857422,155.87953186035156,0,0.0,0.0
2024-01-05 21:00:00-03:00,155.90887451171875,157.83921813964844,155.40789794921875,157.83921813964844,0,0.0,0.0
2024-01-05 22:00:00-03:00,157.90660095214844,158.54837036132812,156.92791748046875,158.4879913330078,0,0.0,0.0
2024-01-05 23:00:00-03:00,158.47695922851562,158.6244354248047,157.5603790283203,158.09132385253906,0,0.0,0.0
2024-01-06 00:00:00-03:00,158.2115936279297,158.48468017578125,157.69834899902344,157.9456787109375,383568,0.0,0.0
