Open,High,Low,Close,Volume
2024-01-03 13:00:00-03:00,3.987248659133911,4.013538360595703,3.9786736965179443,4.008713722229004,445263
2024-01-03 17:00:00-03:00,4.004536151885986,4.02608060836792,4.002102851867676,4.021607875823975,15777
2024-01-03 21:00:00-03:00,4.02498197555542,4.0617170333862305,4.007715702056885,4.038901329040527,7179
2024-01-04 01:00:00-03:00,4.042111396789551,4.057770252227783,4.012235164642334,4.031685829162598,1377
2024-01-04 05:00:00-03:00,4.031720161437988,4.056142330169678,4.026100158691406,4.055431365966797,261344
2024-01-04 09:00:00-03:00,4.0577712059021,4.061976432800293,4.036133289337158,4.045770645141602,0
2024-01-04 13:00:00-03:00,4.048732280731201,4.050846576690674,4.040666103363037,4.043607234954834,0
2024-01-04 17:00:00-03:00,4.045163154602051,4.058167934417725,4.044267654418945,4.051960468292236,1155
2024-01-04 21:00:00-03:00,4.0468430519104,4.050192832946777,4.029592037200928,4.039022445678711,402393
2024-01-05 01:00:00-03:00,4.038233757019043,4.046557426452637,4.032538414001465,4.036060810089111,0
2024-01-05 05:00:00-03:00,4.0343918800354,4.046233654022217,4.032435417175293,4.03863000869751,0
2024-01-05 09:00:00-03:00,4.035476207733154,4.043861389160156,4.0313849449157715,4.034799575805664,832
2024-01-05 13:00:00-03:00,4.035338878631592,4.070245265960693,4.035338878631592,4.070245265960693,6244
2024-01-05 17:00:00-03:00,4.059096813201904,4.076005935668945,4.051697254180908,4.0539350509643555,16712
2024-01-05 21:00:00-03:00,4.0583696365356445,4.0756964683532715,4.053369998931885,4.0609235763549805,18528
2024-01-06 01:00:00-03:00,4.0780510902404785,4.0780510902404785,4.045464515686035,4.050934791564941,70366
2024-01-06 05:00:00-03:00,4.049937725067139,4.0714826583862305,4.042916297912598,4.054049491882324,6002
2024-01-06 09:00:00-03:00,4.053813934326172,4.0641889572143555,4.041526794433594,4.051355361938477,9299
2024-01-06 13:00:00-03:00,4.033242225646973,4.035077095031738,3.9878246784210205,4.0063276290893555,445782
2024-01-06 17:00:00-03:00,4.004206657409668,4.022145748138428,4.00203800201416,4.020078182220459,2147
2024-01-06 21:00:00-03:00,4.017149925231934,4.0237603187561035,4.005350112915039,4.015066623687744,47346
2024-01-07 01:00:00-03:00,4.013563632965088,4.020240306854248,4.010095119476318,4.020240306854248,49289
2024-01-07 05:00:00-03:00,4.022744655609131,4.023547172546387,4.00028133392334,4.008755207061768,9416
2024-01-07 09:00:00-03:00,4.009475231170654,4.019331932067871,4.003896236419678,4.005487442016602,9900
2024-01-07 13:00:00-03:00,4.005152225494385,4.010035037994385,3.979846477508545,3.988036632537842,51746
2024-01-07 17:00:00-03:00,3.9887216091156006,3.999701738357544,3.9740853309631348,3.9960031509399414,4856
2024-01-07 21:00:00-03:00,3.9952306747436523,4.006964206695557,3.814192771911621,3.9054503440856934,947633
2024-01-08 01:00:00-03:00,3.9069530963897705,3.965299606323242,3.898057222366333,3.9599661827087402,146782
2024-01-08 05:00:00-03:00,3.962329626083374,3.987205982208252,3.9579174518585205,3.9822120666503906,50115
2024-01-08 09:00:00-03:00,3.987086534500122,4.008759498596191,3.987086534500122,3.994213104248047,21611
2024-01-08 13:00:00-03:00,4.000418186187744,4.018339157104492,3.9476256370544434,4.018339157104492,1008745
2024-01-08 17:00:00-03:00,4.015218257904053,4.021584510803223,4.008022785186768,4.012916088104248,1228
2024-01-08 21:00:00-03:00,4.0129499435424805,4.03280782699585,4.0106201171875,4.0270490646362305,0
2024-01-09 01:00:00-03:00,4.029244899749756,4.04380464553833,4.01364278793335,4.04380464553833,2809
2024-01-09 05:00:00-03:00,4.046148300170898,4.0528950691223145,4.000088214874268,4.0378265380859375,485988
2024-01-09 09:00:00-03:00,4.03319787979126,4.053991794586182,4.027108192443848,4.051424026489258,9222
2024-01-09 13:00:00-03:00,4.051102638244629,4.060157299041748,4.0386152267456055,4.055235385894775,0
2024-01-09 17:00:00-03:00,4.052771091461182,4.071582794189453,4.02372407913208,4.03678560256958,271312
2024-01-09 21:00:00-03:00,4.036081314086914,4.060256004333496,4.034209251403809,4.059340953826904,1094204
2024-01-10 01:00:00-03:00,4.0596842765808105,4.063249588012695,4.05565881729126,4.057466506958008,451317
2024-01-10 05:00:00-03:00,4.05778169631958,4.064543724060059,4.0339202880859375,4.047882556915283,709651
2024-01-10 09:00:00-03:00,4.050301551818848,4.052661418914795,4.03585147857666,4.038536548614502,12933
2024-01-10 13:00:00-03:00,4.040127754211426,4.0490641593933105,4.0186381340026855,4.038679122924805,417650
2024-01-10 17:00:00-03:00,4.023390769958496,4.082073211669922,4.023390769958496,4.0777668952941895,8401
2024-01-10 21:00:00-03:00,4.0778422355651855,4.081790447235107,3.936596632003784,4.0174360275268555,501151
2024-01-11 01:00:00-03:00,4.023036479949951,4.023036479949951,4.006032943725586,4.020694732666016,3578
2024-01-11 05:00:00-03:00,4.026575565338135,4.048302173614502,4.016805171966553,4.041217803955078,9124
2024-01-11 09:00:00-03:00,4.05397891998291,4.075954914093018,4.039493560791016,4.05051326751709,25176
2024-01-11 13:00:00-03:00,4.039120197296143,4.06186580657959,4.031206130981445,4.03994083404541,92442
2024-01-11 17:00:00-03:00,4.047986030578613,4.063950061798096,4.041772365570068,4.060905456542969,3313
2024-01-11 21:00:00-03:00,4.060749053955078,4.065542221069336,4.044419765472412,4.0598907470703125,21877
2024-01-12 01:00:00-03:00,4.061551094055176,4.063464641571045,4.0425238609313965,4.058466911315918,2526
2024-01-12 05:00:00-03:00,4.058699131011963,4.066493511199951,4.042450904846191,4.05043363571167,1727
2024-01-12 09:00:00-03:00,4.060650825500488,4.065515995025635,4.026196479797363,4.026196479797363,0
2024-01-12 13:00:00-03:00,4.027869701385498,4.053854942321777,4.0173540115356445,4.049589157104492,15686
2024-01-12 17:00:00-03:00,4.058428764343262,4.059934139251709,4.027045249938965,4.044986248016357,106563
2024-01-12 21:00:00-03:00,4.0436248779296875,4.05042028427124,4.036074638366699,4.05042028427124,0
2024-01-13 01:00:00-03:00,4.05021858215332,4.056179046630859,4.035332679748535,4.054157733917236,2584
2024-01-13 05:00:00-03:00,4.053653717041016,4.0544514656066895,4.036948204040527,4.052229404449463,4527
2024-01-13 09:00:00-03:00,4.049919605255127,4.054989814758301,4.038718223571777,4.038968563079834,2605
2024-01-13 13:00:00-03:00,4.0408782958984375,4.055177688598633,4.0370097160339355,4.0379228591918945,0
2024-01-13 17:00:00-03:00,4.052824974060059,4.054403305053711,4.034501075744629,4.0518598556518555,30675
2024-01-13 21:00:00-03:00,4.051720142364502,4.052882194519043,4.032924175262451,4.051868915557861,5650
2024-01-14 01:00:00-03:00,4.051098823547363,4.055080890655518,4.034472942352295,4.051366806030273,119
2024-01-14 05:00:00-03:00,4.054627418518066,4.058446884155273,4.034145832061768,4.057713031768799,156055
2024-01-14 09:00:00-03:00,4.058359146118164,4.058689117431641,4.041961669921875,4.057291030883789,2411
2024-01-14 13:00:00-03:00,4.0521345138549805,4.067340850830078,4.0521345138549805,4.058960437774658,11969
2024-01-14 17:00:00-03:00,4.0574798583984375,4.061830043792725,4.033535480499268,4.057992935180664,4100
2024-01-14 21:00:00-03:00,4.053007125854492,4.067033290863037,4.0056562423706055,4.0056562423706055,99434
2024-01-15 01:00:00-03:00,4.006100654602051,4.018533229827881,4.005216598510742,4.016349792480469,11693
2024-01-15 05:00:00-03:00,4.018056869506836,4.018276214599609,3.984477996826172,3.990098476409912,912550
2024-01-15 09:00:00-03:00,3.9881937503814697,3.99813175201416,3.987224817276001,3.990947961807251,10268
2024-01-15 13:00:00-03:00,4.001732349395752,4.008344650268555,3.9884276390075684,4.005769729614258,0
2024-01-15 17:00:00-03:00,4.003885746002197,4.00683069229126,3.9857709407806396,4.001499652862549,4620
2024-01-15 21:00:00-03:00,3.9970200061798096,4.00495719909668,3.9858644008636475,4.000858783721924,693
2024-01-16 01:00:00-03:00,3.9986250400543213,4.002943992614746,3.9866673946380615,3.9991095066070557,2355
2024-01-16 05:00:00-03:00,3.9899027347564697,4.002000331878662,3.984869956970215,4.001098155975342,0
2024-01-16 09:00:00-03:00,3.9955408573150635,4.003167629241943,3.9848415851593018,4.00300931930542,13418
2024-01-16 13:00:00-03:00,4.003072738647461,4.007250785827637,3.9811458587646484,4.003195285797119,4023
2024-01-16 17:00:00-03:00,4.003635406494141,4.006579399108887,3.984433650970459,3.998671293258667,3212
2024-01-16 21:00:00-03:00,3.9876978397369385,4.004825115203857,3.979443311691284,3.979443311691284,9272
2024-01-17 01:00:00-03:00,3.9967877864837646,4.0030198097229,3.9780852794647217,3.996256113052368,9989
2024-01-17 05:00:00-03:00,3.995734214782715,4.0048322677612305,3.9859988689422607,3.995821952819824,11369
2024-01-17 09:00:00-03:00,3.995349407196045,4.0023908615112305,3.97878360748291,3.9977304935455322,3621
2024-01-17 13:00:00-03:00,3.996854543685913,4.00042200088501,3.978764057159424,3.9934144020080566,35819
2024-01-17 17:00:00-03:00,3.9932010173797607,4.002143383026123,3.980553150177002,3.996706962585449,21646
2024-01-17 21:00:00-03:00,3.9930520057678223,4.001917362213135,3.9823522567749023,3.994936466217041,2762
2024-01-18 01:00:00-03:00,3.9946305751800537,4.007627010345459,3.992976427078247,4.003232955932617,4006
2024-01-18 05:00:00-03:00,4.006031036376953,4.0093183517456055,3.993959426879883,3.9988553524017334,8880
2024-01-18 09:00:00-03:00,3.997990846633911,4.010096549987793,3.9786829948425293,4.004804611206055,504
2024-01-18 13:00:00-03:00,4.008343696594238,4.0104169845581055,3.986278533935547,4.004809856414795,240842
2024-01-18 17:00:00-03:00,4.008169174194336,4.008640766143799,3.9714887142181396,4.005354404449463,2938
2024-01-18 21:00:00-03:00,4.003530025482178,4.009269714355469,3.968780755996704,3.974111795425415,1202
2024-01-19 01:00:00-03:00,3.9718892574310303,3.9814484119415283,3.9654541015625,3.9736783504486084,1679
2024-01-19 05:00:00-03:00,3.973466396331787,3.9780447483062744,3.9483048915863037,3.957789897918701,9135
2024-01-19 09:00:00-03:00,3.958366632461548,3.985286235809326,3.950961112976074,3.966834306716919,7666
2024-01-19 13:00:00-03:00,3.9687418937683105,4.012299537658691,3.9616096019744873,3.980844259262085,10331
2024-01-19 17:00:00-03:00,4.010465145111084,4.011868000030518,3.971190929412842,3.9725778102874756,3144
2024-01-19 21:00:00-03:00,3.9723196029663086,4.021392822265625,3.9710910320281982,3.998994827270508,463894
2024-01-20 01:00:00-03:00,3.999199628829956,4.02234411239624,3.997230291366577,4.019206523895264,0
2024-01-20 05:00:00-03:00,3.998753309249878,4.019111633300781,3.98002028465271,3.98648738861084,4004
2024-01-20 09:00:00-03:00,3.987236738204956,4.013584136962891,3.978778839111328,4.013584136962891,10996
2024-01-20 13:00:00-03:00,3.9842898845672607,4.025042533874512,3.9826691150665283,4.000059604644775,365612
2024-01-20 17:00:00-03:00,4.000097751617432,4.027215003967285,4.000097751617432,4.00016975402832,1188
2024-01-20 21:00:00-03:00,4.001445293426514,4.027971267700195,3.999185800552368,4.003427982330322,213
2024-01-21 01:00:00-03:00,4.001716613769531,4.027256011962891,3.999641180038452,4.001331329345703,11435
2024-01-21 05:00:00-03:00,4.0005621910095215,4.029034614562988,3.9906840324401855,3.9906840324401855,129547
2024-01-21 09:00:00-03:00,4.007719039916992,4.012997150421143,3.989027500152588,3.992042303085327,1028
2024-01-21 13:00:00-03:00,3.9919698238372803,4.013328552246094,3.9902994632720947,3.990987539291382,5764
2024-01-21 17:00:00-03:00,4.012753009796143,4.01393985748291,3.9880738258361816,4.011094093322754,2338
2024-01-21 21:00:00-03:00,3.989704132080078,4.011894702911377,3.9874706268310547,3.9905803203582764,10894
2024-01-22 01:00:00-03:00,3.9910171031951904,4.010738372802734,3.987030267715454,3.989410400390625,1019
2024-01-22 05:00:00-03:00,3.9888720512390137,4.004944801330566,3.9815433025360107,4.0011210441589355,15917
2024-01-22 09:00:00-03:00,3.9833998680114746,4.010992527008057,3.976898670196533,3.987464189529419,7183
2024-01-22 13:00:00-03:00,3.988217830657959,3.9935104846954346,3.9852399826049805,3.9892659187316895,0
2024-01-22 17:00:00-03:00,3.991008758544922,3.9962265491485596,3.9877872467041016,3.990687608718872,6139
2024-01-22 21:00:00-03:00,3.9900550842285156,4.021055221557617,3.9867899417877197,3.9867899417877197,11198
2024-01-23 01:00:00-03:00,3.9884560108184814,4.023179531097412,3.9884185791015625,3.9928581714630127,404
2024-01-23 05:00:00-03:00,3.990027904510498,4.025420188903809,3.9787049293518066,3.9866302013397217,4503
2024-01-23 09:00:00-03:00,3.985568046569824,4.025047779083252,3.9778919219970703,3.993842363357544,185953
2024-01-23 13:00:00-03:00,3.995966911315918,4.029212951660156,3.9883642196655273,4.000450134277344,328514
2024-01-23 17:00:00-03:00,4.0055012702941895,4.03058385848999,3.9986674785614014,4.023316860198975,1332
2024-01-23 21:00:00-03:00,4.001658916473389,4.029964923858643,3.999605178833008,4.0046281814575195,2114
2024-01-24 01:00:00-03:00,4.005963325500488,4.030002593994141,4.00046968460083,4.02391242980957,15368
2024-01-24 05:00:00-03:00,4.03028678894043,4.03028678894043,4.004968166351318,4.028447151184082,0
2024-01-24 09:00:00-03:00,4.027993679046631,4.065235137939453,4.023128986358643,4.062760353088379,267549
2024-01-24 13:00:00-03:00,4.06165075302124,4.0681281089782715,4.0596513748168945,4.060705184936523,223
2024-01-24 17:00:00-03:00,4.060810089111328,4.062478542327881,4.038110256195068,4.060760021209717,264
2024-01-24 21:00:00-03:00,4.060880661010742,4.083198547363281,4.055546760559082,4.083100318908691,15869
2024-01-25 01:00:00-03:00,4.08251953125,4.083898067474365,4.079066276550293,4.0838093757629395,14127
2024-01-25 05:00:00-03:00,4.08217191696167,4.084254741668701,4.0267157554626465,4.032749176025391,808460
2024-01-25 09:00:00-03:00,4.032071113586426,4.060013294219971,4.021415710449219,4.021415710449219,9984
2024-01-25 13:00:00-03:00,4.026118278503418,4.066420555114746,4.015278339385986,4.059206962585449,628837
2024-01-25 17:00:00-03:00,4.061100482940674,4.0794901847839355,4.034755706787109,4.074949741363525,1322614
2024-01-25 21:00:00-03:00,4.076120376586914,4.080578804016113,4.073337554931641,4.074465274810791,3210
2024-01-26 01:00:00-03:00,4.074563980102539,4.079606533050537,4.074563980102539,4.075620651245117,3256
2024-01-26 05:00:00-03:00,4.075719356536865,4.080492973327637,4.074957847595215,4.07699728012085,4411
2024-01-26 09:00:00-03:00,4.0779643058776855,4.084244251251221,4.077530384063721,4.084017753601074,3008
2024-01-26 13:00:00-03:00,4.0843915939331055,4.084846496582031,4.050076484680176,4.056349277496338,250709
2024-01-26 17:00:00-03:00,4.058410167694092,4.0635600090026855,4.030984401702881,4.043564319610596,2799
2024-01-26 21:00:00-03:00,4.043281078338623,4.077433109283447,4.039698600769043,4.077433109283447,0
2024-01-27 01:00:00-03:00,4.077762603759766,4.077762603759766,4.066948890686035,4.076239109039307,7286
2024-01-27 05:00:00-03:00,4.076648712158203,4.077802658081055,4.068253517150879,4.071830749511719,4381
2024-01-27 09:00:00-03:00,4.070608139038086,4.078588485717773,4.068829536437988,4.077079772949219,25450
2024-01-27 13:00:00-03:00,4.077655792236328,4.077655792236328,4.068116664886475,4.068116664886475,5710
2024-01-27 17:00:00-03:00,4.070649147033691,4.0774455070495605,4.013035774230957,4.018363952636719,825285
2024-01-27 21:00:00-03:00,4.013670921325684,4.053069114685059,4.011887550354004,4.049969673156738,26864
2024-01-28 01:00:00-03:00,4.049689292907715,4.064146518707275,4.048707962036133,4.049041748046875,15976
2024-01-28 05:00:00-03:00,4.048924922943115,4.0547895431518555,4.020723819732666,4.038733959197998,316947
2024-01-28 09:00:00-03:00,4.03775691986084,4.086904048919678,4.034276962280273,4.080420017242432,551654
2024-01-28 13:00:00-03:00,4.078763484954834,4.084707260131836,4.042810916900635,4.046731948852539,599687
2024-01-28 17:00:00-03:00,4.047548770904541,4.049160957336426,4.0107011795043945,4.0163726806640625,48997
2024-01-28 21:00:00-03:00,4.013155937194824,4.059807777404785,4.012779235839844,4.049699783325195,337348
