Open,High,Low,Close,Volume
2023-12-27 13:00:00-03:00,0.050205159932374954,0.050205159932374954,0.050205159932374954,0.050205159932374954,0
2023-12-27 17:00:00-03:00,0.050205159932374954,0.050205159932374954,0.050205159932374954,0.050205159932374954,0
2023-12-27 21:00:00-03:00,0.050205159932374954,0.050205159932374954,0.050205159932374954,0.050205159932374954,0
2023-12-28 01:00:00-03:00,0.050205159932374954,0.050205159932374954,0.050205159932374954,0.050205159932374954,0
2023-12-28 05:00:00-03:00,0.050205159932374954,0.050205159932374954,0.050205159932374954,0.050205159932374954,0
2023-12-28 09:00:00-03:00,0.050205159932374954,0.050205159932374954,0.050205159932374954,0.050205159932374954,0
2023-12-28 13:00:00-03:00,0.050205159932374954,0.050205159932374954,0.050205159932374954,0.050205159932374954,0
2023-12-28 17:00:00-03:00,0.050205159932374954,0.050205159932374954,0.050205159932374954,0.050205159932374954,0
2023-12-28 21:00:00-03:00,0.050205159932374954,0.050205159932374954,0.050205159932374954,0.050205159932374954,0
2023-12-29 01:00:00-03:00,0.050205159932374954,0.050205159932374954,0.050205159932374954,0.050205159932374954,0
2023-12-29 05:00:00-03:00,0.050205159932374954,0.050205159932374954,0.050205159932374954,0.050205159932374954,0
2023-12-29 09:00:00-03:00,0.050205159932374954,0.050205159932374954,0.050205159932374954,0.050205159932374954,0
2023-12-29 13:00:00-03:00,0.050205159932374954,0.050205159932374954,0.050205159932374954,0.050205159932374954,0
2023-12-29 17:00:00-03:00,0.050205159932374954,0.050205159932374954,0.050205159932374954,0.050205159932374954,0
2023-12-29 21:00:00-03:00,0.050205159932374954,0.050205159932374954,0.050205159932374954,0.050205159932374954,0
2023-12-30 01:00:00-03:00,0.050205159932374954,0.050205159932374954,0.050205159932374954,0.050205159932374954,0
2023-12-30 05:00:00-03:00,0.050205159932374954,0.050205159932374954,0.050205159932374954,0.050205159932374954,0
2023-12-30 09:00:00-03:00,0.050205159932374954,0.050205159932374954,0.050205159932374954,0.050205159932374954,0
2023-12-30 13:00:00-03:00,0.050205159932374954,0.050205159932374954,0.050205159932374954,0.050205159932374954,0
2023-12-30 17:00:00-03:00,0.050205159932374954,0.050205159932374954,0.050205159932374954,0.050205159932374954,0
2023-12-30 21:00:00-03:00,0.050205159932374954,0.050205159932374954,0.050205159932374954,0.050205159932374954,0
2023-12-31 01:00:00-03:00,0.050205159932374954,0.050205159932374954,0.050205159932374954,0.050205159932374954,0
2023-12-31 05:00:00-03:00,0.050205159932374954,0.050205159932374954,0.050205159932374954,0.050205159932374954,0
2023-12-31 09:00:00-03:00,0.050205159932374954,0.050205159932374954,0.050205159932374954,0.050205159932374954,0
2023-12-31 13:00:00-03:00,0.050205159932374954,0.050205159932374954,0.050205159932374954,0.050205159932374954,0
2023-12-31 17:00:00-03:00,0.050205159932374954,0.050205159932374954,0.050205159932374954,0.050205159932374954,0
2023-12-31 21:00:00-03:00,0.050205159932374954,0.050205159932374954,0.050205159932374954,0.050205159932374954,0
2024-01-01 01:00:00-03:00,0.050205159932374954,0.050205159932374954,0.050205159932374954,0.050205159932374954,0
2024-01-01 05:00:00-03:00,0.050205159932374954,0.050205159932374954,0.050205159932374954,0.050205159932374954,0
2024-01-01 09:00:00-03:00,0.050205159932374954,0.050205159932374954,0.050205159932374954,0.050205159932374954,0
2024-01-01 13:00:00-03:00,0.050205159932374954,0.050205159932374954,0.050205159932374954,0.050205159932374954,0
2024-01-01 17:00:00-03:00,0.050205159932374954,0.050205159932374954,0.050205159932374954,0.050205159932374954,0
2024-01-01 21:00:00-03:00,0.050205159932374954,0.050205159932374954,0.050205159932374954,0.050205159932374954,0
2024-01-02 01:00:00-03:00,0.050205159932374954,0.050205159932374954,0.050205159932374954,0.050205159932374954,0
2024-01-02 05:00:00-03:00,0.050205159932374954,0.050205159932374954,0.050205159932374954,0.050205159932374954,0
2024-01-02 09:00:00-03:00,0.050205159932374954,0.050205159932374954,0.050205159932374954,0.050205159932374954,0
2024-01-02 13:00:00-03:00,0.050205159932374954,0.050205159932374954,0.050205159932374954,0.050205159932374954,0
2024-01-02 17:00:00-03:00,0.050205159932374954,0.1174662634730339,0.050205159932374954,0.1174260675907135,0
2024-01-02 21:00:00-03:00,0.11746951937675476,0.11829027533531189,0.11738096177577972,0.11819572001695633,0
2024-01-03 01:00:00-03:00,0.11823694407939911,0.1215975359082222,0.10540889203548431,0.1057010367512703,0
2024-01-03 05:00:00-03:00,0.10572498291730881,0.28220999240875244,0.08781608939170837,0.28069576621055603,0
2024-01-03 09:00:00-03:00,0.28074073791503906,0.2808302342891693,0.10522152483463287,0.12257946282625198,0
2024-01-03 13:00:00-03:00,0.12258104979991913,0.12261359393596649,0.12230286747217178,0.12233495712280273,0
2024-01-03 17:00:00-03:00,0.12233495712280273,0.12233495712280273,0.12233495712280273,0.12233495712280273,0
2024-01-03 21:00:00-03:00,0.12233495712280273,0.12233495712280273,0.12233495712280273,0.12233495712280273,0
2024-01-04 01:00:00-03:00,0.12233495712280273,0.12233495712280273,0.12233495712280273,0.12233495712280273,0
