Open,High,Low,Close,Volume
2023-12-27 13:00:00-03:00,68.1672134399414,69.32205200195312,68.1672134399414,68.59427642822266,4409152
2023-12-27 17:00:00-03:00,68.58546447753906,74.66803741455078,68.54959869384766,74.52217864990234,60353120
2023-12-27 21:00:00-03:00,75.06950378417969,80.27888488769531,74.15391540527344,80.24185943603516,145621056
2023-12-28 01:00:00-03:00,80.29299926757812,93.77144622802734,80.29299926757812,91.75325775146484,205252896
2023-12-28 05:00:00-03:00,91.75586700439453,92.08165740966797,86.19642639160156,89.96099853515625,51540480
2023-12-28 09:00:00-03:00,89.95133972167969,94.0910873413086,85.82424926757812,87.14021301269531,145559616
2023-12-28 13:00:00-03:00,87.1651611328125,89.72998046875,86.40573120117188,89.72998046875,2543168
2023-12-28 17:00:00-03:00,89.73867797851562,92.09651184082031,87.5771713256836,91.42500305175781,2699904
2023-12-28 21:00:00-03:00,91.55929565429688,92.05782318115234,80.99674224853516,83.8154067993164,3532608
2023-12-29 01:00:00-03:00,83.82135772705078,86.85336303710938,82.48178100585938,83.15582275390625,0
2023-12-29 05:00:00-03:00,83.50294494628906,89.56049346923828,83.29473876953125,88.04771423339844,25643840
2023-12-29 09:00:00-03:00,88.05145263671875,105.6155014038086,88.05145263671875,102.92976379394531,152708160
2023-12-29 13:00:00-03:00,102.9530258178711,103.89550018310547,95.28927612304688,96.10536193847656,17079168
2023-12-29 17:00:00-03:00,96.08671569824219,96.41250610351562,94.06473541259766,95.59931945800781,0
2023-12-29 21:00:00-03:00,95.63758850097656,101.70771789550781,95.55081176757812,98.08011627197266,4819904
2023-12-30 01:00:00-03:00,98.03790283203125,101.6246337890625,97.76970672607422,100.69059753417969,12999360
2023-12-30 05:00:00-03:00,100.68122100830078,101.09379577636719,95.58232116699219,97.76416778564453,5174272
2023-12-30 09:00:00-03:00,97.75968170166016,98.91236114501953,96.25566864013672,98.91236114501953,0
2023-12-30 13:00:00-03:00,98.91658020019531,98.96363830566406,91.36296081542969,91.50741577148438,2135872
2023-12-30 17:00:00-03:00,91.51242065429688,93.89974975585938,91.21378326416016,93.40108489990234,1503200
2023-12-30 21:00:00-03:00,93.39237976074219,95.09078216552734,88.86449432373047,89.2496566772461,0
2023-12-31 01:00:00-03:00,89.25563049316406,92.81484985351562,87.82093048095703,92.81484985351562,7069616
2023-12-31 05:00:00-03:00,92.80595397949219,100.32202911376953,92.80595397949219,96.45500946044922,40677600
2023-12-31 09:00:00-03:00,96.46324920654297,99.0542984008789,93.05110168457031,93.84581756591797,21276096
2023-12-31 13:00:00-03:00,93.7889404296875,94.27104187011719,91.23553466796875,91.52678680419922,0
