Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-12-27 18:00:00-03:00,1.0003018379211426,1.0005992650985718,0.9998968243598938,0.9999521970748901,0,0.0,0.0
2023-12-27 19:00:00-03:00,0.9999873042106628,1.0002437829971313,0.9998995065689087,1.000112533569336,108128768,0.0,0.0
2023-12-27 20:00:00-03:00,1.0000898838043213,1.0005433559417725,0.9999091029167175,1.000077724456787,171770368,0.0,0.0
2023-12-27 21:00:00-03:00,1.0001546144485474,1.0004737377166748,0.999782383441925,1.0000063180923462,356212736,0.0,0.0
2023-12-27 22:00:00-03:00,1.0000685453414917,1.0002626180648804,0.9999427199363708,1.0001351833343506,188073472,0.0,0.0
2023-12-27 23:00:00-03:00,1.0000883340835571,1.0001543760299683,0.9999053478240967,1.0000633001327515,68211712,0.0,0.0
2023-12-28 00:00:00-03:00,1.0000883340835571,1.0003942251205444,0.999991238117218,1.0001858472824097,15878656,0.0,0.0
2023-12-28 01:00:00-03:00,1.0001163482666016,1.0003200769424438,0.9998459219932556,0.9998459219932556,111433216,0.0,0.0
2023-12-28 02:00:00-03:00,0.9999436736106873,1.0003162622451782,0.9996845126152039,0.9996845126152039,174053888,0.0,0.0
2023-12-28 03:00:00-03:00,0.9999043941497803,1.0001744031906128,0.9997717142105103,1.0000449419021606,107196928,0.0,0.0
2023-12-28 04:00:00-03:00,0.9998992085456848,1.0002975463867188,0.999740481376648,0.9999260306358337,165345280,0.0,0.0
2023-12-28 05:00:00-03:00,0.9999394416809082,1.000562071800232,0.9998236894607544,1.0001062154769897,0,0.0,0.0
2023-12-28 06:00:00-03:00,1.0000227689743042,1.0006741285324097,0.9998842477798462,1.0004009008407593,75751936,0.0,0.0
2023-12-28 07:00:00-03:00,1.0006159543991089,1.0006664991378784,1.0000234842300415,1.0005801916122437,0,0.0,0.0
2023-12-28 08:00:00-03:00,1.0006592273712158,1.0006617307662964,1.0000598430633545,1.0004812479019165,0,0.0,0.0
2023-12-28 09:00:00-03:00,1.000401258468628,1.0009503364562988,1.0000557899475098,1.000268578529358,0,0.0,0.0
2023-12-28 10:00:00-03:00,1.0002669095993042,1.0007201433181763,0.9999204277992249,1.0003571510314941,89545728,0.0,0.0
2023-12-28 11:00:00-03:00,1.0005213022232056,1.000529170036316,0.9998772740364075,1.0000735521316528,62627328,0.0,0.0
2023-12-28 12:00:00-03:00,1.000062108039856,1.0007731914520264,0.9999688267707825,1.0000996589660645,0,0.0,0.0
