Open,High,Low,Close,Volume
2023-12-27 13:00:00-03:00,0.04510283097624779,0.04636509716510773,0.04485103487968445,0.04577488452196121,437322
2023-12-27 17:00:00-03:00,0.04592624679207802,0.04772738367319107,0.04563473165035248,0.0474124513566494,2366836
2023-12-27 21:00:00-03:00,0.047307152301073074,0.048569969832897186,0.04654431715607643,0.04689944162964821,2261505
2023-12-28 01:00:00-03:00,0.046858787536621094,0.047243449836969376,0.04534414783120155,0.04570496827363968,844884
2023-12-28 05:00:00-03:00,0.04571697115898132,0.04665624722838402,0.04566117003560066,0.04612523317337036,859832
2023-12-28 09:00:00-03:00,0.04622100293636322,0.046241454780101776,0.0451454222202301,0.0451454222202301,273000
2023-12-28 13:00:00-03:00,0.045062851160764694,0.04629090055823326,0.045062851160764694,0.04629090055823326,53485
2023-12-28 17:00:00-03:00,0.04621831327676773,0.04621831327676773,0.04551813006401062,0.04570607841014862,0
2023-12-28 21:00:00-03:00,0.04573606699705124,0.045848067849874496,0.04452676326036453,0.04551481455564499,0
2023-12-29 01:00:00-03:00,0.04551631584763527,0.04564988985657692,0.04529542848467827,0.04534591734409332,0
2023-12-29 05:00:00-03:00,0.04519660025835037,0.04626482352614403,0.04502304270863533,0.04626482352614403,145094
2023-12-29 09:00:00-03:00,0.04633971303701401,0.04814387485384941,0.046169787645339966,0.04814387485384941,1057144
2023-12-29 13:00:00-03:00,0.04834766313433647,0.04889791086316109,0.047118451446294785,0.04761647433042526,1990240
2023-12-29 17:00:00-03:00,0.0475933775305748,0.04831467941403389,0.0475933775305748,0.04789100959897041,506317
2023-12-29 21:00:00-03:00,0.04796082153916359,0.049517057836055756,0.04789290949702263,0.049517057836055756,1128271
2023-12-30 01:00:00-03:00,0.04955665394663811,0.04967017471790314,0.04886395111680031,0.04963744804263115,549374
2023-12-30 05:00:00-03:00,0.04975491017103195,0.056050848215818405,0.04975491017103195,0.05175837129354477,12806877
2023-12-30 09:00:00-03:00,0.05144427716732025,0.05286651477217674,0.0506417453289032,0.05095309019088745,2227308
2023-12-30 13:00:00-03:00,0.050680968910455704,0.05113045498728752,0.04992952570319176,0.05113045498728752,286834
2023-12-30 17:00:00-03:00,0.051331572234630585,0.051734138280153275,0.05093831196427345,0.05165606737136841,701380
2023-12-30 21:00:00-03:00,0.05159861221909523,0.05182186886668205,0.04957960546016693,0.049963146448135376,648160
2023-12-31 01:00:00-03:00,0.049910660833120346,0.04999252408742905,0.04943978041410446,0.04982231184840202,48560
2023-12-31 05:00:00-03:00,0.049883414059877396,0.050334833562374115,0.04972026124596596,0.05032368004322052,0
2023-12-31 09:00:00-03:00,0.050320953130722046,0.051670800894498825,0.050110600888729095,0.05153784528374672,136733
2023-12-31 13:00:00-03:00,0.05170921981334686,0.055104855448007584,0.05112960934638977,0.051307324320077896,1809086
2023-12-31 17:00:00-03:00,0.05118885636329651,0.05174141749739647,0.0503421388566494,0.0503421388566494,0
2023-12-31 21:00:00-03:00,0.05051545053720474,0.0520012341439724,0.05051545053720474,0.05099785700440407,341982
2024-01-01 01:00:00-03:00,0.0508919358253479,0.052418820559978485,0.0508919358253479,0.05146763473749161,636824
2024-01-01 05:00:00-03:00,0.05150661617517471,0.052516158670186996,0.051297109574079514,0.052488695830106735,303564
2024-01-01 09:00:00-03:00,0.052459344267845154,0.0545327328145504,0.05198286846280098,0.05333830416202545,1402419
