Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-12-27 15:00:00-03:00,5.626668930053711,5.645275592803955,5.596311569213867,5.644669532775879,0,0.0,0.0
2023-12-27 16:00:00-03:00,5.644835948944092,5.6498589515686035,5.605831146240234,5.609698295593262,0,0.0,0.0
2023-12-27 17:00:00-03:00,5.610058307647705,5.670392036437988,5.610058307647705,5.658397674560547,701904,0.0,0.0
2023-12-27 18:00:00-03:00,5.6589226722717285,5.6589226722717285,5.612033367156982,5.613388538360596,0,0.0,0.0
2023-12-27 19:00:00-03:00,5.613729953765869,5.667540550231934,5.585700511932373,5.585700511932373,5082864,0.0,0.0
2023-12-27 20:00:00-03:00,5.585337162017822,5.648002624511719,5.585337162017822,5.648002624511719,4954592,0.0,0.0
2023-12-27 21:00:00-03:00,5.648875713348389,5.769444465637207,5.648875713348389,5.766618728637695,15947760,0.0,0.0
2023-12-27 22:00:00-03:00,5.7667555809021,5.803692817687988,5.727663516998291,5.734520435333252,7807712,0.0,0.0
2023-12-27 23:00:00-03:00,5.734879970550537,5.734879970550537,5.678661823272705,5.696156978607178,0,0.0,0.0
2023-12-28 00:00:00-03:00,5.696491241455078,5.699579238891602,5.683441162109375,5.68882417678833,0,0.0,0.0
2023-12-28 01:00:00-03:00,5.688944339752197,5.751277446746826,5.688944339752197,5.692738056182861,4448128,0.0,0.0
2023-12-28 02:00:00-03:00,5.692742347717285,5.692742347717285,5.635611534118652,5.647994518280029,1010048,0.0,0.0
2023-12-28 03:00:00-03:00,5.647806644439697,5.647833824157715,5.589270114898682,5.5894455909729,392480,0.0,0.0
2023-12-28 04:00:00-03:00,5.587954044342041,5.587954044342041,5.540306568145752,5.540374755859375,3858592,0.0,0.0
2023-12-28 05:00:00-03:00,5.5403523445129395,5.540816307067871,5.505236625671387,5.50842809677124,0,0.0,0.0
2023-12-28 06:00:00-03:00,5.508339881896973,5.556862831115723,5.502274513244629,5.5460028648376465,834816,0.0,0.0
2023-12-28 07:00:00-03:00,5.545171737670898,5.60587739944458,5.527246952056885,5.594548225402832,0,0.0,0.0
2023-12-28 08:00:00-03:00,5.590353488922119,5.605412483215332,5.567372798919678,5.601850986480713,0,0.0,0.0
2023-12-28 09:00:00-03:00,5.6013593673706055,5.6013593673706055,5.510880470275879,5.510880470275879,0,0.0,0.0
2023-12-28 10:00:00-03:00,5.511773586273193,5.55000114440918,5.482918739318848,5.533687114715576,0,0.0,0.0
2023-12-28 11:00:00-03:00,5.534187316894531,5.534187316894531,5.389780521392822,5.392987251281738,0,0.0,0.0
2023-12-28 12:00:00-03:00,5.393692493438721,5.472096920013428,5.393692493438721,5.452828884124756,1145024,0.0,0.0
2023-12-28 13:00:00-03:00,5.452611923217773,5.491959095001221,5.448298454284668,5.4886794090271,0,0.0,0.0
