Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-12-27 15:00:00-03:00,0.512519121170044,0.5158522129058838,0.5095875859260559,0.515303373336792,0,0.0,0.0
2023-12-27 16:00:00-03:00,0.5153807401657104,0.5156431198120117,0.5089362859725952,0.5090063214302063,0,0.0,0.0
2023-12-27 17:00:00-03:00,0.5090175271034241,0.5145238041877747,0.5087797045707703,0.5122837424278259,0,0.0,0.0
2023-12-27 18:00:00-03:00,0.5122801661491394,0.515268087387085,0.5082623362541199,0.5118232369422913,173376,0.0,0.0
2023-12-27 19:00:00-03:00,0.5118600726127625,0.5134789943695068,0.5028705596923828,0.5031151175498962,0,0.0,0.0
2023-12-27 20:00:00-03:00,0.5031502842903137,0.5067532062530518,0.5031502842903137,0.5062729120254517,0,0.0,0.0
2023-12-27 21:00:00-03:00,0.5063252449035645,0.5197916030883789,0.5060606002807617,0.5165318250656128,650160,0.0,0.0
2023-12-27 22:00:00-03:00,0.5165165066719055,0.5185708403587341,0.511987566947937,0.5124054551124573,0,0.0,0.0
2023-12-27 23:00:00-03:00,0.5125356912612915,0.5140587687492371,0.5051636099815369,0.5051636099815369,0,0.0,0.0
2023-12-28 00:00:00-03:00,0.5051249861717224,0.5058572888374329,0.5029739141464233,0.503214418888092,0,0.0,0.0
2023-12-28 01:00:00-03:00,0.5033001899719238,0.5097296833992004,0.5033001899719238,0.5060532689094543,43408,0.0,0.0
2023-12-28 02:00:00-03:00,0.5056472420692444,0.5056472420692444,0.4964480698108673,0.499108225107193,2456624,0.0,0.0
2023-12-28 03:00:00-03:00,0.4990758001804352,0.4990758001804352,0.48982200026512146,0.48995834589004517,2151472,0.0,0.0
2023-12-28 04:00:00-03:00,0.48986154794692993,0.4935196042060852,0.48849785327911377,0.4935196042060852,4298656,0.0,0.0
2023-12-28 05:00:00-03:00,0.4935464859008789,0.4940282702445984,0.49068576097488403,0.49068576097488403,0,0.0,0.0
2023-12-28 06:00:00-03:00,0.4905199706554413,0.49413353204727173,0.48950642347335815,0.49237069487571716,0,0.0,0.0
2023-12-28 07:00:00-03:00,0.49229633808135986,0.4958270192146301,0.4912625253200531,0.494573175907135,0,0.0,0.0
2023-12-28 08:00:00-03:00,0.49416500329971313,0.49608179926872253,0.4920486509799957,0.4935723543167114,997664,0.0,0.0
2023-12-28 09:00:00-03:00,0.49352702498435974,0.4958411455154419,0.48432812094688416,0.48432812094688416,4417648,0.0,0.0
2023-12-28 10:00:00-03:00,0.484065979719162,0.4882344603538513,0.4824642241001129,0.48508140444755554,1708496,0.0,0.0
2023-12-28 11:00:00-03:00,0.4849710762500763,0.4849710762500763,0.4729125201702118,0.47715064883232117,332496,0.0,0.0
2023-12-28 12:00:00-03:00,0.4773145318031311,0.480960488319397,0.4773145318031311,0.47938430309295654,0,0.0,0.0
2023-12-28 13:00:00-03:00,0.4793245196342468,0.4795290529727936,0.4744381308555603,0.47862508893013,0,0.0,0.0
2023-12-28 14:00:00-03:00,0.47859761118888855,0.48467203974723816,0.47851765155792236,0.4829408526420593,34160,0.0,0.0
2023-12-28 15:00:00-03:00,0.48290035128593445,0.48571091890335083,0.4820885956287384,0.4839821457862854,0,0.0,0.0
2023-12-28 16:00:00-03:00,0.48388567566871643,0.48572465777397156,0.48338618874549866,0.4855099320411682,0,0.0,0.0
2023-12-28 17:00:00-03:00,0.48546305298805237,0.48546305298805237,0.47883152961730957,0.48338428139686584,0,0.0,0.0
2023-12-28 18:00:00-03:00,0.4833603799343109,0.4857170283794403,0.47906339168548584,0.4791907072067261,0,0.0,0.0
2023-12-28 19:00:00-03:00,0.47922804951667786,0.48434776067733765,0.47922804951667786,0.48425328731536865,0,0.0,0.0
2023-12-28 20:00:00-03:00,0.4842563569545746,0.4845961034297943,0.4814622402191162,0.48150405287742615,0,0.0,0.0
2023-12-28 21:00:00-03:00,0.48149657249450684,0.48364803194999695,0.47729387879371643,0.4777766168117523,0,0.0,0.0
2023-12-28 22:00:00-03:00,0.4777793884277344,0.4835013747215271,0.47557735443115234,0.47918426990509033,2657856,0.0,0.0
